ID,Gene Symbol
233413_at,
233414_at,
233415_at,
233416_at,GNG8
233417_at,
233418_at,LOC91450
233419_at,
233420_at,
233421_s_at,NUP133
233422_at,
233423_at,TLDC1
233424_at,
233425_at,
233426_at,
233427_x_at,
233428_at,
233429_at,SPEF2
233430_at,TBC1D22B
233431_x_at,
233432_at,LINC00598
233433_at,
233434_at,
233435_at,
233436_at,MTBP
233437_at,GABRA4
233438_at,
233439_at,LETM1
233440_at,
233441_at,ONECUT2
233442_at,
233443_at,PSMG4
233444_at,LOC101927620
233445_at,
233446_at,ONECUT2
233447_at,PSMG4
233448_s_at,
233449_at,
233450_at,
233451_at,SLC52A3
233452_at,
233453_at,
233454_at,POLN
233455_at,
233456_at,
233457_at,
233458_at,LOC101060521///POLR3E
233459_at,POLR3E
233460_at,
233461_x_at,ZNF226
233462_at,TBC1D28
233463_at,RASSF6
233464_at,BCL2L14
233465_at,
233466_at,LOC101928729
233467_s_at,TSPAN32
233468_at,
233469_at,TPTEP1
233470_at,PTPN5
233471_at,PTPN5
233472_at,TCP11L1
233473_x_at,
233474_at,LOC284240
233475_at,MGC32805
233476_at,
233477_at,KLK15
233478_at,
233479_at,
233480_at,TMEM43
233481_at,
233482_at,C15orf59
233483_at,TBC1D27
233484_at,
233485_at,
233486_at,LOC101928881
233487_s_at,LRRC8A
233488_at,RNASE7
233489_at,TMEM43
233490_at,DCTN4
233491_at,LOC100268168
233492_s_at,ARHGEF34P///OR2A7///OR2A4
233493_at,OR2A4
233494_at,ERBB4
233495_at,EXOSC3
233496_s_at,CFL2
233497_at,
233498_at,ERBB4
233499_at,LRRC7
233500_x_at,CLEC2D
233501_at,
233502_at,
233503_at,CCDC169
233504_at,C9orf84
233505_at,
233506_at,
233507_at,
233508_at,MAP3K13
233509_at,HERC4
233510_s_at,PARVG
233511_at,LOC100653233///DKFZp434L192
233512_at,SH3RF3-AS1
233513_at,
233514_x_at,TEX11
233515_at,KRR1
233516_s_at,SPAG17
233517_s_at,HIF3A
233518_at,
233519_at,
233520_s_at,CMYA5
233521_at,
233522_at,MEF2C-AS1
233523_at,BPIFB4
233524_at,LINC00475
233525_s_at,LINC00475
233526_at,
233527_at,LOC101929340
233528_s_at,GATSL3
233529_at,LINC00396
233530_at,SDCBP2-AS1
233531_at,SLC46A1
233532_x_at,IFT52
233533_at,KRTAP1-5
233534_at,KRTAP3-2
233535_at,ATP13A4
233536_at,ASXL3
233537_at,KRTAP3-1
233538_s_at,CYBB
233539_at,NAPEPLD
233540_s_at,CDK5RAP2
233541_at,LIMD1-AS1
233542_at,
233543_s_at,FAM175A
233544_at,GNL1
233545_at,
233546_at,LOC283075
233547_x_at,PDE1A
233548_at,
233549_at,PDE1A
233550_s_at,SLC4A11
233551_at,DANT2
233552_at,
233553_at,
233554_at,
233555_s_at,SULF2
233556_at,CRYBB2P1
233557_s_at,MON1B
233558_s_at,TRAPPC11
233559_s_at,WDFY1
233560_x_at,MCM8
233561_at,SH3TC2
233562_at,LINC00839
233563_s_at,MIR6727///CPSF3L
233564_s_at,CDADC1
233565_s_at,FKBP1A-SDCBP2///SDCBP2
233566_at,LINC00839
233567_at,IPO9-AS1
233568_x_at,CWF19L1
233569_at,COPG2
233570_at,
233571_x_at,PPDPF
233572_s_at,BCORL1
233573_s_at,WDR6
233574_at,BCORL1
233575_s_at,TLE4
233576_at,HMGCLL1
233577_at,
233578_at,C1orf101
233579_at,
233580_at,
233581_at,METTL6
233582_at,LOC115110
233583_at,
233584_at,LINC01620
233585_at,SDK2
233586_s_at,KLK12
233587_s_at,SIPA1L2
233588_x_at,MIR6834///PFDN6
233589_x_at,TOR4A
233590_at,MIR3681HG
233591_at,LOC101930164
233592_at,ANKRD18B
233593_at,GATB
233594_at,ISPD-AS1
233595_at,USP34
233596_at,
233597_at,PNPLA5
233598_at,C20orf187
233599_at,LOC728061
233600_at,EFCAB6
233601_at,
233602_at,
233603_at,
233604_at,FLJ22763
233605_x_at,HNRNPM
233606_at,
233607_at,
233608_at,
233609_at,PTPRK
233610_at,MIR3976HG
233611_at,
233612_at,
233613_x_at,REXO2
233614_at,
233615_at,CGA
233616_at,
233617_at,TSPY26P
233618_at,LOC105376379
233619_at,
233620_at,ARHGEF12
233621_s_at,ARHGEF12
233622_x_at,
233623_at,
233624_at,
233625_x_at,MIR6727///CPSF3L
233626_at,
233627_at,
233628_at,
233629_at,
233630_at,CDS2
233631_x_at,KRTAP9-8///KRTAP9-2
233632_s_at,XRN1
233633_at,TBL1XR1
233634_at,MARVELD3
233635_at,
233636_at,MIR17HG
233637_at,DCAF8
233638_s_at,POMGNT1
233639_at,POMGNT1
233640_x_at,KRTAP9-4
233641_s_at,FAM167A
233642_s_at,HEATR5B
233643_at,FAM90A2P///FAM90A25P///FAM86B3P///FAM90A1
233644_at,KATNAL2
233645_s_at,C1RL
233646_at,
233647_s_at,CDADC1
233648_at,
233649_at,KATNAL2
233650_at,CEP63
233651_s_at,MPND
233652_at,
233653_at,
233654_at,PIGG
233655_s_at,HAUS6
233656_s_at,VPS54
233657_at,OPN5
233658_at,
233659_at,
233660_at,EHD4
233661_at,LINC00557
233662_at,CDH26
233663_s_at,CDH26
233664_at,
233665_x_at,MTO1
233666_at,TMEM106B
233667_at,
233668_at,
233669_s_at,TRIM54
233670_at,
233671_at,ZNF91
233672_s_at,ZNF91
233673_at,
233674_at,
233675_s_at,TPTE2P6
233676_at,
233677_at,
233678_at,TCF12
233679_at,LOC100506472
233680_at,LOC101929454
233681_at,KRTAP3-3
233682_at,
233683_at,
233684_at,
233685_at,
233686_at,ASXL3
233687_s_at,KLK9///KLK8
233688_at,KCNIP3
233689_at,
233690_at,
233691_at,
233692_at,
233693_at,STPG1
233694_at,HSPA1L
233695_s_at,CECR2
233696_at,
233697_at,
233698_at,
233699_at,
233700_at,PPP1R12B
233701_at,
233702_x_at,
233703_x_at,
233704_at,
233705_at,PACSIN2
233706_at,
233707_at,
233708_at,
233709_at,
233710_at,
233711_at,
233712_at,LOC101928574///LOC101060181///ZNF44
233713_at,
233714_at,ARNT
233715_at,
233716_at,
233717_x_at,
233718_at,TMEM116
233719_s_at,TASP1
233720_at,SORBS2
233721_x_at,
233722_at,
233723_at,
233724_at,ARNT
233725_at,
233726_at,
233727_at,
233728_at,
233729_at,
233730_at,FAM135A
233731_at,
233732_at,LOC401320
233733_at,
233734_s_at,OSBPL5
233735_at,
233736_at,
233737_s_at,LOC284561
233738_at,
233739_at,
233740_at,
233741_at,FTCD
233742_at,METTL22
233743_x_at,S1PR5
233744_at,
233745_at,PTOV1-AS1
233746_x_at,SERF2-C15ORF63///MIR1282///HYPK///SERF2
233747_at,
233748_x_at,PRKAG2
233749_at,MSN
233750_s_at,TRMT1L
233751_at,ZFHX3
233752_s_at,ZFHX3
233753_at,SCAF4
233754_x_at,ZNF71
233755_at,
233756_at,
233757_x_at,
233759_s_at,PPP4R3B
233760_at,UTP11
233761_at,
233762_at,
233763_at,LYRM2
233764_s_at,LARP1B
233765_at,
233766_at,SOBP
233767_at,HHLA1
233768_at,
233769_at,LOC284561
233770_at,
233771_at,
233772_at,POU6F2-AS2
233773_at,
233774_at,
233775_x_at,LOC100289333
233776_at,
233777_at,
233778_at,
233779_x_at,
233780_at,RIF1
233781_s_at,RIF1
233782_at,DCAF7
233783_at,
233784_at,LOC101927769
233785_at,ADAMTS9
233786_at,
233787_at,C6orf163
233788_at,
233789_at,
233790_at,
233791_at,
233792_at,
233793_at,
233794_at,
233795_at,ODF3
233796_at,
233797_s_at,CST11
233798_at,
233799_at,
233800_at,
233801_s_at,SEMA6D
233802_at,MED28
233803_s_at,MYBBP1A
233804_at,LINC00544
233805_at,
233806_at,
233807_at,
233808_at,
233809_at,HYPK
233810_x_at,
233811_at,RIN2
233812_at,LINC00028
233813_at,PPP1R16B
233814_at,EFNA5
233815_at,NAALAD2
233816_at,
233817_at,
233818_at,LTN1
233819_s_at,LTN1
233820_at,FAS
233821_at,
233822_x_at,
233823_at,FAM184B
233824_at,
233825_s_at,CD99L2
233826_at,
233827_s_at,SUPT16H
233828_at,LOC105373860
233829_at,TLDC2
233830_at,LOC90246
233831_at,LOC100291666
233832_at,
233833_at,
233834_at,
233835_at,LOC90246
233836_at,TNRC6A
233837_at,GGT1
233838_at,
233839_at,EFCAB6
233840_at,LOC100130950
233841_s_at,SUDS3
233842_x_at,RTFDC1
233843_at,ZBTB12
233844_at,CD99L2
233845_at,
233846_at,CCDC85A
233847_x_at,
233848_x_at,ZNF221
233849_s_at,ARHGAP5
233850_s_at,EBF4
233851_s_at,TOR3A
233852_at,POLH
233853_at,
233854_x_at,KLK4
233855_at,SCIMP
233856_at,
233857_s_at,ASB2
233858_at,
233859_at,CEP128
233860_s_at,OBP2A///OBP2B
233861_at,
233862_at,
233863_at,CASZ1
233864_s_at,VPS35
233865_at,NPAS3
233866_at,KLHL5
233867_at,
233868_x_at,ADAM33
233869_x_at,DKFZP586B0319
233870_at,NAV1
233871_at,
233872_x_at,ARHGAP5
233873_x_at,MTPAP
233874_at,SLAIN2
233875_at,
233876_at,
233877_at,
233878_s_at,XRN2
233879_at,
233880_at,RNF213
233881_s_at,TOLLIP
233882_s_at,SEMA6D
233883_at,SNX24
233884_at,HIVEP3
233885_at,ARHGAP33
233886_at,
233887_at,ADGRG6
233888_s_at,SRGAP1
233889_at,TBX18
233890_at,
233891_at,MUC3
233892_at,GRIN3B
233893_s_at,UVSSA
233894_x_at,COL26A1
233895_at,ANKRD24
233896_s_at,PAPLN
233897_at,FEZF2
233898_s_at,FGFR1OP2
233899_x_at,ZBTB10
233900_at,
233901_at,
233902_at,GUCA1C
233903_s_at,ARHGEF26
233904_at,
233905_at,SUN5
233906_at,
233907_s_at,SERTAD4
233908_x_at,
233909_at,
233910_at,TMEFF2
233911_s_at,PPM1H
233912_x_at,ELMOD2
233913_at,WFDC10A
233914_s_at,SBF2
233915_at,KIAA0825
233916_at,NYAP2
233917_s_at,MOV10
233918_at,DCDC2B
233919_s_at,HABP4
233920_at,
233921_s_at,
233922_at,
233923_at,ARHGAP42
233924_s_at,EXOC6
233925_at,
233926_at,
233927_at,
233928_at,ADAMTS9-AS1
233929_x_at,MIR6859-1///MIR6859-2///LOC101930154///LOC100288778///WASH1///WASH7P///WASH2P///WASH3P
233930_at,DMRT3
233931_at,
233932_at,
233933_s_at,OTUD5
233934_at,MIR490///LOC349160
233935_at,TNFSF14
233936_s_at,GGNBP2
233937_at,GGNBP2
233938_at,C11orf86
233939_at,REXO1
233940_at,
233941_at,LRRC74A
233942_at,CYP51A1-AS1
233943_x_at,PLEKHA8
233944_at,
233945_at,UGGT2
233946_at,SMU1
233947_s_at,TBX5-AS1
233948_at,TBX5-AS1
233949_s_at,MYH7B
233950_at,CADPS
233951_at,
233952_s_at,ZBTB21
233953_at,GUCA1C
233954_at,MFSD14B
233955_x_at,CXXC5
233956_at,
233957_at,
233958_at,
233959_at,ADCY10P1
233960_s_at,LOC115110
233961_at,
233962_at,FAM83C-AS1
233963_at,H2BFXP
233964_at,
233965_at,TBX5-AS1
233966_at,NTNG1
233967_at,
233968_at,CST11
233969_at,IGLC1
233970_s_at,TRMT6
233971_at,FAM166A
233972_s_at,FEZF2
233973_at,LYZL1
233974_s_at,FAM129B
233975_at,PRNT
233976_at,
233977_at,GREB1L
233978_at,PTPRE
233979_s_at,ESPN
233980_s_at,VWF
233981_at,RCL1
233982_x_at,STYXL1
233983_at,TGM6
233984_at,
233985_x_at,PPP1R9A
233986_s_at,PLEKHG2
233987_at,TFAP2D
233988_x_at,SCUBE1
233989_at,
233990_at,SMG9
233991_at,
233992_x_at,ZNF445
233993_at,MUC3
233994_at,
233995_at,
233996_x_at,EYS
233997_at,LOC101930064///LOC100287166
233998_x_at,
233999_s_at,TTC26
234000_s_at,HACD3
234001_s_at,ARFGAP1
234002_at,ABHD16B
234003_at,ENOX2
234004_at,TTC28
234005_x_at,STK36
234006_s_at,TMEM234
234007_at,DEFB121
234008_s_at,CES3
234009_at,
234010_at,
234011_at,
234012_at,
234013_at,YME1L1
234014_at,NPAS3
234015_at,
234016_at,FAM95A
234017_at,LINC00923
234018_s_at,SEL1L2
234019_at,
234020_x_at,
234021_at,EML2
234022_at,
234023_s_at,CENPJ
234024_at,CBLN4
234025_at,
234026_at,EML2-AS1
234027_at,CCDC129
234028_at,
234029_at,PCDHGB8P
234030_at,
234031_at,NOL4L
234032_at,
234033_at,
234034_at,
234035_at,HNRNPM
234036_x_at,
234037_s_at,
234038_at,
234039_at,TANC1
234040_at,HELLS
234041_at,
234042_at,TAS2R45///TAS2R43
234043_at,
234044_at,
234045_x_at,BHLHE23
234046_at,
234047_at,
234048_s_at,EPG5
234049_at,FAM86B3P
234050_at,TAGAP
234051_at,
234052_at,
234053_at,
234054_at,LOC143188///VTI1A
234055_s_at,GZF1
234056_at,
234057_at,
234058_at,
234059_at,
234060_at,SARM1
234061_at,
234062_at,
234063_at,
234064_at,
234065_at,
234066_at,IL1RL1
234067_at,
234068_s_at,AP2A1
234069_at,
234070_at,
234071_at,DEPTOR
234072_at,SEMA4A
234073_at,SDK2
234074_at,
234075_at,
234076_at,
234077_at,
234078_at,ADAMTS9-AS2
234079_at,
234080_at,
234081_at,
234082_at,LOC100505874
234083_at,
234084_x_at,
234085_at,CCDC169
234086_at,
234087_at,
234088_at,
234089_at,PRKCE
234090_at,
234091_at,
234092_s_at,TM6SF2
234093_at,ZNF326
234094_x_at,DNAJC21
234095_at,
234096_at,PACRG
234097_s_at,HCG8///ZNRD1ASP
234098_at,SOBP
234099_at,
234100_at,
234101_at,
234102_at,RASL11B
234103_at,KCNT2
234104_at,
234105_at,
234106_s_at,FLYWCH1
234107_s_at,DTD1
234108_at,TAS2R45
234109_x_at,ONECUT3
234110_at,LOC283075
234111_at,ZNF81
234112_at,
234113_at,
234114_at,ZNRD1
234115_s_at,ZNRD1
234116_at,GJD4
234117_at,NPSR1-AS1
234118_at,
234119_at,
234120_at,LOC105376379
234121_at,LOC100129069
234122_at,
234123_at,
234124_at,
234125_at,
234126_at,
234127_at,LOC105378749
234128_at,
234129_at,ARHGEF12
234130_at,LDB3
234131_at,
234132_at,USP45
234133_s_at,TMEM116
234134_at,
234135_x_at,
234136_at,
234137_s_at,
234138_at,LOC105378749
234139_s_at,LOC105378749
234140_s_at,STIM2
234141_s_at,LOC286059
234142_at,
234143_at,
234144_at,
234145_at,
234146_at,B3GAT2
234147_at,LOC286059
234148_at,
234149_at,
234150_at,
234151_at,
234152_at,
234153_at,
234154_at,
234155_at,
234156_at,
234157_at,
234158_at,
234159_at,
234160_at,
234161_at,
234162_at,
234163_at,UBE3A
234164_at,
234165_at,PTGDR
234166_at,UBE3A
234167_at,NIFK
234168_at,TAF15
234169_at,MYCN
234170_at,
234171_at,LINC01267
234172_at,
234173_s_at,NXF2B///NXF2
234174_at,
234175_at,
234176_at,
234177_at,LOC101927950
234178_at,
234179_at,
234180_at,CCDC102B
234181_at,
234182_at,
234183_at,
234184_at,
234185_at,
234186_at,
234187_at,
234188_at,
234189_at,
234190_at,
234191_at,BCL2L14
234192_s_at,GKAP1
234193_at,
234194_at,
234195_at,TNFRSF10C
234196_at,
234197_at,ACSM1
234198_at,PROM2
234199_at,
234200_at,
234201_x_at,
234202_at,
234203_at,
234204_at,
234205_at,
234206_at,
234207_at,
234208_at,
234209_at,
234210_x_at,ACTR2
234211_at,
234212_at,ACTR2
234213_at,
234214_at,
234215_at,
234216_at,FLJ21408
234217_at,
234218_at,
234219_at,LOC101928820
234220_at,CADPS
234221_at,
234222_at,
234223_at,
234224_at,
234225_at,
234226_at,OPN4
234227_at,
234228_at,
234229_at,
234230_at,
234231_at,CASP16P
234232_at,
234233_s_at,EMP1
234234_at,LOC101929705
234235_at,
234236_at,AMBRA1
234237_s_at,AMBRA1
234238_at,MAP1LC3B2
234239_at,
234240_at,GSN
234241_at,SCAMP5
234242_at,
234243_at,RPF1
234244_at,RPF1
234245_at,
234246_at,
234247_at,
234248_at,
234249_at,
234250_at,LOC100506405
234251_at,
234252_at,
234253_at,MYCN
234254_at,RPL7AP9
234255_at,
234256_at,SEBOX///VTN
234257_at,TNS3
234258_at,
234259_at,
234260_at,
234261_at,
234262_at,
234263_at,
234264_at,
234265_at,PPP1R12C
234266_at,
234267_at,LINC01016
234268_at,SLC2A13
234269_at,
234270_at,
234271_at,OTOP2
234272_at,LOC100653005
234273_at,
234274_at,
234275_at,
234276_at,
234277_at,
234278_at,
234279_at,TNFAIP8L3
234280_at,REG3A
234281_at,ESPNP///ESPN
234282_at,
234283_at,
234284_at,GNG8
234285_at,SYNGAP1
234286_at,PPP1R12C
234287_at,
234288_at,LOC101929628
234289_x_at,
234290_x_at,MYH14
234291_s_at,SLC6A20
234292_s_at,ZKSCAN7
234293_x_at,HRES1
234294_x_at,GATAD2A
234295_at,DBR1
234296_s_at,TEX11
234297_at,SDHAP3///RGS8
234298_at,MYCN
234299_s_at,NIN
234300_s_at,ZFP28
234301_s_at,TFB1M
234302_s_at,ALKBH5
234303_s_at,GPR85
234304_s_at,IPO11-LRRC70///IPO11
234305_s_at,GSDMC
234306_s_at,SLAMF7
234307_s_at,KIF26A
234308_at,TUBGCP6
234309_at,TTTY7B///TTTY7
234310_s_at,SUSD2
234311_s_at,LOC101927446///GTPBP10
234312_s_at,ACSS2
234313_at,NCOR1
234314_at,RALGAPA2
234315_at,BACH1
234316_x_at,KLK12
234317_s_at,STOX2
234318_x_at,NDOR1
234319_at,STOX2
234320_at,CD244
234321_x_at,NHSL1
234322_at,
234323_at,THSD4
234324_at,NHSL1
234325_at,M1AP
234326_at,
234327_at,LOC105370888
234328_at,
234329_at,CLIC5
234330_at,
234331_s_at,FAM84A
234332_at,NUB1
234333_at,KIAA2022
234334_s_at,LAMB4
234335_s_at,FAM84A
234336_s_at,TTLL9
234337_at,TTLL9
234338_s_at,ZBTB47
234339_s_at,SNORD23///GLTSCR2
234340_at,
234341_x_at,LOC91548
234342_at,FAM20C
234343_s_at,RASAL2
234344_at,LOC100288675
234345_at,LOC101929683
234346_x_at,
234347_s_at,DENR
234348_at,
234349_at,SSPO
234350_at,IGLC1
234351_x_at,TRPS1
234352_x_at,POLB
234353_at,CATSPERG
234354_x_at,ERBB2
234355_s_at,DISP3
234356_at,DKFZP434K028
234357_at,
234358_at,
234359_at,LOC105378948
234360_at,
234361_at,CREB3L3
234362_s_at,CTLA4
234363_at,OR6B1
234364_at,IGLL5///IGLV@
234365_at,
234366_x_at,IGLJ3///CKAP2///IGLV@///IGLC1
234367_x_at,TMPRSS6
234368_at,
234369_at,OR4F29///OR4F21///OR4F16///OR4F3
234370_at,VSIG1
234371_at,
234372_at,
234373_x_at,
234374_at,
234375_x_at,
234376_at,MYCN
234377_at,IL23A
234378_at,
234379_at,FLT4
234380_x_at,
234381_at,
234382_x_at,HHCM
234383_x_at,ATP7B
234384_at,
234385_at,
234386_s_at,
234387_at,COL4A5
234388_at,
234389_x_at,
234390_x_at,
234392_at,HIST1H4PS1
234393_at,HDAC9
234394_at,ZNF124
234395_at,
234396_at,
234397_at,
234398_at,
234399_at,
234400_at,
234401_at,
234402_at,YME1L1
234403_at,OR1I1
234404_at,CAND2
234405_s_at,PHAX
234406_at,RGMA
234407_s_at,TRPC7
234408_at,IL17F
234409_at,ZNF354C
234410_at,GABRR3
234411_x_at,CD44
234412_at,
234413_at,
234414_at,NUTM2G///NUTM2F
234415_x_at,
234416_at,
234417_at,
234418_x_at,CD44
234419_x_at,LOC100293211///IGHV4-31///IGHM///IGHG3///IGHG1///IGHA1
234420_at,PIH2
234421_s_at,EVC
234422_at,
234423_x_at,LOC100996255
234424_at,LOC105377776
234425_at,
234426_x_at,PIH2
234427_at,YME1L1
234428_at,
234429_at,LOC101930476///LINC00476
234430_at,ANTXR1
234431_at,GSN
234432_at,
234433_at,LOC105373460
234434_at,
234435_at,
234436_x_at,OBP2A
234437_at,
234438_at,
234439_at,
234440_at,TRDV3
234441_at,
234442_at,
234443_at,CLSTN2-AS1
234444_at,
234445_at,ZNRD1ASP
234446_at,
234447_at,
234448_at,
234449_at,
234450_at,PROKR2
234451_at,
234452_at,HIBADH
234453_s_at,LRRC74A
234454_at,
234455_at,ZFP1
234456_at,MIR3656///TRAPPC4
234457_at,HCG8///ZNRD1ASP
234458_at,ANPEP
234459_at,PPHLN1
234460_at,Ndufaf4
234461_at,RNF215
234462_at,CD247
234463_at,
234464_s_at,EME1
234465_at,EME1
234466_at,FAM20C
234467_at,
234468_at,
234469_at,OR51B4
234470_at,
234471_s_at,NCOA5
234472_at,GALNT13
234473_at,LOC101928697
234474_x_at,IL6ST
234475_x_at,CCKBR
234476_at,DNAH7
234477_at,IGHV4-31///IGHA1
234478_at,
234479_at,PCDHB18P
234480_at,DKFZP761C1711
234481_at,
234482_at,
234483_at,ACSS1
234484_s_at,ACSS1
234485_at,
234486_at,OR51B2
234487_at,
234488_s_at,GMCL1P1///GMCL1
234489_at,
234490_at,
234491_s_at,SAV1
234492_at,
234493_at,LOC101929974///LINC01257
234494_x_at,
234495_at,KLK15
234496_x_at,NYX
234497_s_at,
234498_at,M1AP
234499_at,
234500_at,
234501_x_at,
234502_at,
234503_at,
234504_at,SUN5
234505_at,
234506_at,LOC101929180
234507_at,
234508_at,
234509_at,
234510_at,
234511_at,ANKRD60
234512_x_at,
234513_at,ELOVL3
234514_at,SRMS
234515_at,PCGEM1
234516_at,
234517_at,
234518_at,
234519_at,NOBOX
234520_at,FLI1
234521_at,OR51I2
234522_at,
234523_at,
234524_at,PRDM15
234525_at,DKFZP761C1711
234526_at,OR51B6
234527_at,NCAM2
234528_at,
234529_at,PCGEM1
234530_s_at,ZNRD1
234531_at,
234532_at,
234533_at,BCL2L14
234534_at,
234535_at,
234536_at,SARDH
234537_at,
234538_at,
234539_at,ADARB1
234540_at,GCNT7
234541_s_at,ARHGEF12
234542_at,ARHGEF12
234543_at,
234544_at,ARHGEF12
234545_at,OR14J1
234546_at,
234547_at,
234548_at,
234549_at,
234550_at,
234551_at,OTOP2
234552_at,EPPK1
234553_at,
234554_at,KCNK16
234555_at,EPPK1
234556_at,
234557_at,
234558_at,
234559_at,
234560_at,
234561_at,SLC2A13
234562_x_at,
234563_at,
234564_at,
234565_x_at,
234566_at,
234567_at,
234568_at,SCAMP5
234569_at,
234570_at,ZNF71
234571_at,
234572_at,
234573_at,LOC101929718
234574_at,
234575_at,ZNF71
234576_at,ANPEP
234577_at,
234578_at,
234579_at,
234580_at,TMEM106A
234581_at,
234582_at,
234583_at,CHL1
234584_s_at,ATE1
234585_at,
234586_at,SARDH
234587_at,
234588_at,
234589_at,TMEM106A
234590_x_at,
234591_at,
234592_at,
234593_at,
234594_at,ITPK1-AS1
234595_at,CATX-1
234596_at,
234597_at,
234598_at,MYO19
234599_at,
234600_at,
234601_x_at,
234602_x_at,
234603_at,
234604_at,
234605_at,CDC14B
234606_at,
234607_at,ARRDC1
234608_at,LAMA3
234609_at,
234610_at,HSPA12B
234611_at,LGALS8-AS1
234612_at,
234613_at,
234614_at,FLI1
234615_at,
234616_at,
234617_at,OR52D1
234618_at,
234619_at,
234620_at,
234621_at,
234622_at,
234623_x_at,
234624_at,
234625_at,
234626_at,OR51I1
234627_at,FLJ21408
234628_at,RAB28
234629_at,
234630_at,
234631_at,KRTAP4-8
234632_x_at,
234633_at,KRTAP4-11
234634_at,
234635_at,KRTAP4-1
234636_at,
234637_at,KRTAP4-5
234638_at,
234639_x_at,KRTAP9-8
234640_x_at,
234641_at,
234642_at,
234643_x_at,
234644_x_at,TNFRSF10C
234645_at,
234646_at,
234647_at,PROM2
234648_s_at,NXF5
234649_at,
234650_at,
234651_at,
234652_at,LOC105376944
234653_at,NLRP2B
234654_at,
234655_at,
234656_x_at,
234657_at,
234658_at,
234659_at,
234660_s_at,DIS3
234661_at,CCDC57
234662_at,RAD21L1
234663_at,
234664_at,LOC101929819///LOC101060494///LINC01001///LINC01347///LOC388572
234665_x_at,HHLA3
234666_at,
234667_at,
234668_at,
234669_x_at,EMSY
234670_at,
234671_at,KRTAP4-2
234672_s_at,NDC1
234673_at,HHLA2
234674_at,RAB28
234675_x_at,
234676_s_at,N6AMT1
234677_at,LOC105376689
234678_at,KRTAP4-3
234679_at,KRTAP9-3
234680_at,KRTAP17-1
234681_s_at,CHD6
234682_at,BTBD9
234683_at,LOC101930568///KRTAP4-6
234684_s_at,KRTAP4-4
234685_x_at,KRTAP4-9
234686_at,SUGT1P1
234687_x_at,LIMD1
234688_x_at,CNTROB
234689_at,PTCHD4
234690_at,
234691_at,KRTAP2-1
234692_at,
234693_at,LOC105376689
234694_at,CNTROB
234695_x_at,NUTM2B
234696_at,
234697_x_at,TAMM41
234698_at,N6AMT1
234699_at,RNASE7
234700_s_at,RNASE7
234701_at,ANKRD11
234702_x_at,CFTR
234703_at,HHLA3
234704_at,LOC105376944
234705_at,CATX-1
234706_x_at,CFTR
234707_x_at,IGLV1-44
234708_at,SMUG1
234709_at,CAPN13
234710_s_at,PARP6
234711_s_at,BCORL1
234712_at,LINC00470
234713_x_at,
234714_x_at,ATP2B2
234715_at,GOLGA2P3Y///GOLGA2P2Y
234716_at,ZIC1
234717_at,
234718_at,ANO2
234719_at,LAMA3
234720_s_at,TOB2
234721_s_at,CYP26B1
234722_x_at,OBP2B
234723_x_at,
234724_x_at,PCDHB18P
234725_s_at,SEMA4B
234726_s_at,TMEM168
234727_at,DNAH7
234728_s_at,DHX35
234729_at,PHKG1
234730_s_at,RIPK4
234731_at,
234732_s_at,EFCAB6
234733_s_at,FANCM
234734_s_at,TNRC6A
234735_s_at,USP21
234736_at,JPH3
234737_at,NT5DC3
234738_s_at,KLHDC4
234739_at,
234740_at,CDC14B
234741_at,ATP2B2
234742_at,SIRPG
234743_at,LIMD1
234744_x_at,KIF20B
234745_at,
234746_at,
234747_at,TRAPPC11
234748_x_at,KIF20B
234749_s_at,POC1A
234750_at,CACNG8
234751_s_at,NLGN3
234752_x_at,DMD
234753_x_at,
234754_at,SLC37A1
234755_x_at,
234756_at,CACNG8
234757_at,LOC100129884
234758_at,
234759_at,LOC100287497
234760_at,OR2H4P
234761_at,UVSSA
234762_x_at,NLN
234763_at,
234764_x_at,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1
234765_at,
234766_at,OR8D2
234767_at,
234768_at,
234769_at,DKFZp547J222
234770_at,OR51A1P
234771_at,DKFZp547J222
234772_s_at,KRTAP2-2///KRTAP2-1
234773_x_at,LOC101928288
234774_at,R3HDML
234775_at,OR51B5
234776_at,DMBX1
234777_at,OR51M1
234778_at,
234779_at,
234780_at,
234781_at,OR3A3///OR1E2///OR1E1
234782_at,KLHL31
234783_at,
234784_at,
234785_at,
234786_at,
234787_at,DKFZp564H213
234788_x_at,
234789_at,
234790_at,
234791_at,GSX1
234792_x_at,IGHV4-31///IGHA1
234793_at,
234794_at,
234795_at,
234796_at,CABP7
234797_at,
234798_x_at,
234799_at,ADARB1
234800_at,
234801_s_at,ACSS1
234802_at,
234803_at,CSTL1
234804_at,PROX2
234805_at,
234806_at,ORF1
234807_x_at,
234808_x_at,
234809_at,ZC4H2
234810_at,ZFP1
234811_at,CENPN
234812_at,LRRC59
234813_at,TMEM108
234814_at,
234815_at,MYCN
234816_at,LINC00521
234817_at,
234818_at,TMEM108
234819_at,
234820_at,MAS1L
234821_at,LOC101929645
234822_at,
234823_at,
234824_at,
234825_at,
234826_at,LOC101930299///LOC101929963
234827_at,
234828_at,
234829_at,DUSP15
234830_at,FRG2EP
234831_at,LOC101929164
234832_at,ANTXR1
234833_at,LOC101927709
234834_at,
234835_at,LOC100506667
234836_at,
234837_at,
234838_at,
234839_at,
